,product_name,product_category,product_category_type,product_price,product_average_rating,customer_username,review_rating,customer_location,customer_athlete_type,customer_age_range,customer_body_type,review_likes,review_dislikes,review_fit,review_title,review_date,review_text,response_date,response_text,review_helpful_count,review_nothelpful_count,review_length,review_response,customer_country
1433,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,RILEYY,3.0,"CHICAGO, IL, USA",RUNNER,18-24,ATHLETIC,"size, design",leaks,No Response,it's an average water bottle,2018-01-03,"the water bottle itself is beautiful, so pretty. I was really excited to get it because I loved the mouth piece and how many ounces of water it could hold. the only concern I have with it is that I've had it for probably a month now and its starting to leak. other than that, great product.",2018-01-03 00:00:00,"Hey Rileyy, We stand behind the quality of our gear and will be in touch shortly via email to follow up and help! Chat soon.",5,0,290,1,USA
1434,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,CAYOGAGIRL,1.0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Top doesn't work :(,2018-01-02,The top on this water bottle does not work for me!! I have to take the lid off to drink out of this bottle... I am SUPER bummed.,2018-01-02 00:00:00,"Hey cayogagirl, Thanks so much for sharing your thoughts with us today. We stand behind the quality of our gear and will be following up with some solutions via email.",1,1,128,1,No Response
1435,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,YOGALOVER20,4.0,"CHICAGO, IL",SWEATY GENERALIST,18-24,CURVY,designs,"leak, unreliable rubber",No Response,Great For The Gym,2017-11-07,"Although I do agree with many of the reviews that overtime the rubber on the top does wear, this is ultimately my favorite water bottle from Lululemon! I have been through three of them (New Designs) and continue buying! It keeps my water cold for a long time and does not leak out the top. The only concern I do have is when filling the water bottle and then putting the lid back on, water tends to drip down the sides during that time. Only con, otherwise, it is great!",No Response,No Response,2,0,471,0,USA
1436,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,SAHJAH,2.0,"CALGARY, AB, CANADA",SWEATY GENERALIST,18-24,ATHLETIC,"convenience, look",quality,No Response,Wore out really quickly,2017-08-31,"I loved this water bottle for the short time that the rubber mouthpiece didn't begin to break down. The mouth piece began to peel away which I mistook for it simply being dirty until I read other reviews and continued to use it. Overall, very disappointed with the quality but loved the idea of the bottle.",2017-09-01 00:00:00,"Hey Sahjah, We hear your disappointment and will be sending an email your way to follow up and lend a helping hand. Speak soon.",109,1,306,1,Canada
1437,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,HFRENCHY,1.0,No Response,RUNNER,18-24,PETITE,No Response,mouthpiece didn't work,No Response,Not great,2017-08-28,"I received this as a gift and love the size/design, but the mouthpiece stopped working after about a week. Now i have to unscrew it to drink water which isn't ideal.",2017-08-28 00:00:00,"Hey hfrenchy, Sorry to hear that your Purist Cycling Water Bottle isn't holding up as expected. We stand behind the quality of our gear and have sent an email your way to discuss this further, and look into our options.",1,1,165,1,No Response
1438,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,ONFIRE,1.0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,dont do it,2017-08-11,Should have done what I usually do and listen to the reviews.. don't buy this. Lid leaked at the first drink out of it and continues to leak leak leak. don't buy it. not worth your money.,2017-12-01 00:00:00,"Hey MGosser, Thank you for sharing your thoughts with us. Please connect with our GEC at 1.877.263.9300 and one of our educators will be able to help you out!",2,0,187,1,No Response
1439,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,TNNP,1.0,"SAINT LOUIS, MO, USA",RUNNER,18-24,CURVY,"colors available, size",top broke after one use,No Response,Only Worked for One Use :(,2017-07-18,"I was sooo excited to get my hands on this water bottle, I ordered the Purist black camo color! It was so cute, the color was exactly like it was in the pictures. It held the perfect amount of water and kept it cool for a decent amount of time with it being in the middle of summer in the Midwest. Unfortunately, I only got to use it once because by the time I used it and washed it once, the lid was broken. I am unable to suck on it or squeeze the bottle to get any water out at all. I am usually please with the quality of my Lululemon products, but this water bottle's functionality for the price really bummed me out :(",2017-07-18 00:00:00,"Hey TNNP, Sorry to hear that your Purist Cycling Water Bottle isn't holding up as expected. We stand behind the quality of our gear and have sent an email your way to discuss this further, and look into our options.",2,0,624,1,USA
1440,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,SCHMOOP,2.0,"SUNNYVALE, CA",SWEATY GENERALIST,25-34,CURVY,"won't spill/leak/drip, holds a lot of liquid, lid is not a hard plastic",poor quality on design,No Response,Love at first gulp... but quick deterioration,2017-06-23,"After going through countless Blender bottles, LifeFactory bottles, and more... I felt like I finally found a winner for all my hiking/gym/workout hydration needs! At first, I loved this: it is durable [won't crack when dropped], light weight, no plastic smell or taste, cute, and allows for quick gulps! My only gripe with this product, is how after 1 month of use, the text has already begun to come off. In any case, I am so sad that the design on the bottle [""Everyday I'm Hydratin'""] is coming off so incredibly soon.",No Response,No Response,8,0,522,0,USA
1441,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,MOMO88,4.0,"CHICAGO, IL, USA",DANCER,18-24,CURVY,no leak,mouthpiece falling a part,No Response,Great Water Bottle!,2017-05-23,"This is my absolute favorite water bottle! Not only is it visually appealing, but it also works great. I love that I can keep it in a bag and it will not leak all over my stuff. I can turn the bottle upside down, squeeze, and nothing will come out. I have had no issues with the design wearing off, but I have found that the mouthpiece is slowly breaking off into little pieces. It is still functional, but is very annoying to have the rubber falling a part when I try to take a drink of water. Very disappointing because I spent almost $20 on it only a short time ago, but I do love everything else about it.",2017-05-23 00:00:00,"Hey momo88, I'm sorry to hear of the broken mouthpiece on your water bottle—I can definitely understand your frustration. I'd love to lend a hand with some solutions so I've sent you an email that outlines the next steps.",2,1,609,1,USA
1442,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,RUNNER1006,4.0,LAS VEGAS NEVADA,RUNNER,UNDER 18,ATHLETIC,No Response,No Response,No Response,GREAT PRODUCT,2017-04-26,"This water bottle is great! I use it about everyday and i get so many compliments on it. It keeps water cool for a reasonable amount of time, and goes with just about everything. Its wonderful how the bottle doesn't leak even though the top is open. The only thing was that bothered me was that the bottle had been all marked up and scratched everywhere on the bottle. overall this product is amazing and i love it, would have more but they are a little pricy.",No Response,No Response,1,4,460,0,USA
1443,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,HEIDIMC,4.0,"WISCONSIN, USA",RUNNER,UNDER 18,ATHLETIC,No Response,No Response,No Response,Works for a while,2017-04-18,"My water bottle that I purchased about 2-3 months ago has gotten a lot of use, up until now. The mouth piece is ripping so it is quite difficult to use now but otherwise I love it.",2017-04-19 00:00:00,"Hey Heidimc, It's disappointing to hear that the lid of your Purist Cycling Water Bottle is ripping. We stand behind our gear and are eager to turn things around, so I'll be sending you an email to chat more and work this out.",4,0,180,1,USA
1444,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,MMM1130,1.0,"WILMINGTON, DE",CYCLIST,25-34,ATHLETIC,No Response,everything,No Response,Doesn't Work AT ALL!!,2017-03-07,"I purchased this water bottle a week ago, and I tried to use it for the first time today. Like the other reviewers said, no matter how hard you squeeze, nothing comes out. I guess I got a faulty lid. I am VERY disappointed, as I expected something with the Lululemon brand name to have MUCH higher quality. This was my first purchase from the brand after hearing such good things from friends.",2017-03-07 00:00:00,"Hi MMM1130, Yikes, we're sorry to hear that you're having issues with your lid. We stand behind our gear and would love to make things right for you. Keep an eye on your inbox - I've sent you an email to follow up and help.",4,1,393,1,USA
1445,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,MADD,1.0,UTAH,SWEATY GENERALIST,25-34,PETITE,design,leaks,No Response,Cute but useless,2017-01-16,"I really, really wanted to love these bottles! My husband bought me a few of them, but they all leak like crazy!!!! Too bad they're final sale! Definitely would NOT recommend these.",2017-01-17 00:00:00,"Hey madd, I'm so sorry to hear of the leakage you're experiencing with your water bottle and I can completely understand your disappointment. I'd love to help turn your experience around so I've sent you an email that outlines the next steps.",5,0,181,1,USA
1446,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,TRAVELSEEKER,3.0,No Response,No Response,No Response,No Response,convenient,No Response,No Response,Works well...at first,2017-01-13,"I had a really great experience using this water bottle for the first couple of months! However, I soon noticed the lid wasn't squirting the water out properly, and also started to leak. I used it like a normal water bottle; mostly left it in my backpack pouch to and from classes. It doesn't seem like there was any physical damage to the water bottle, so really unsure why I found leaks from the lid.",2017-01-14 00:00:00,"Hey TravelSeeker, Thanks for taking the time to share that your lid has started to leak. Give our GEC a buzz at 1.877.263.9300 so they can dig into this with you. Chat with you soon.",1,0,402,1,No Response
1447,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,KY456,2.0,HERMANTOWN MN,RUNNER,25-34,ATHLETIC,design,poorly designed top,No Response,Purist Cycling Water Bottle Squirt mechanism,2016-11-22,"Hey guys! I have many of these water bottles at home because it is my favorite out of the two they offer. However, recently, two of the tops on them have stopped working. They are supposed to be able to squirt out the water, but no matter how hard I squeeze the bottle, even the pressure won't fix the top. I tried to see if I could fix this problem by sticking a rod down the squirt top to try to get it moving again, but nothing changed. I am kinda sad about this because I haven't had a problem with this water bottle before, but don't want to keep spending $20 on them if this is going to be a new reoccurring problem.",2016-11-23 00:00:00,"Hey there ky456, I'm sorry to hear of your experience with the spout of your water bottle getting blocked. Let's chat more so we can resolve this together. Look for an email that will describe how to move forwards.",3,0,622,1,USA
1448,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,LEXIE150,1.0,"WASHINGTON, DC, USA",RUNNER,No Response,SLIM,design,the design peeled off quickly,No Response,Peeling Design,2016-10-15,"The design and idea of the water bottle is great, but after one to two washes the pretty design is peeling off, super sad that $20 peeled right off. Piece by piece its all coming off:(",2016-10-18 00:00:00,"Hi there Lexie150, Thanks for reaching out with your feedback. I'm so sorry to hear of the experience you've had with the peeling pattern on your water bottle. I'd like to help resolve this for you, so look for an email that will detail the next steps.",3,0,184,1,USA
1449,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,KI1234,2.0,No Response,No Response,No Response,No Response,No Response,water bottle top,No Response,Faulty Squirt Top,2016-09-15,"I have a water bottle similar to this type in the past. However, one I recently purchased, after only a few uses, the squirt mechanism on the top stopped working. No matter how hard I squeeze the bottle nothing will come out of the top. I am very disappointed at the quality of this water bottle.",2016-09-16 00:00:00,"Hey ki1234, I'm sorry to hear of your broken lid and I can completely understand your disappointment. We stand by the quality of our gear and want to ensure that it's performing well for you. As this isn't the case, I've sent you a follow-up email so we can help turn this around. Chat soon!",2,1,296,1,No Response
1450,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,BELLA33,3.0,No Response,RUNNER,No Response,ATHLETIC,design,No Response,No Response,Worked Well,2016-09-06,"I loved this water bottle for the first week I had it. After about 10 uses, the top of the water bottle stopped working and I no longer am able to get any sort of liquid through it. Very disappointed as it makes the water bottle almost useless!",2016-09-06 00:00:00,"Hi bella33,  Oh dear. Thanks for taking the time to share this feedback with us- we always want to ensure that our gear is performing for you as intended, and will be sending you an email so we can chat further.",2,1,244,1,No Response
1451,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,MARTHAEMILY,2.0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Very Disappointed,2016-07-25,"I received this water bottle as a gift from a friend. Right after I ran the water bottle through the dishwasher, the top morphed/melted and now I am unable to screw the cap back on! This is so disappointing because the bottle itself is very cute! I would think that a $20 water bottle would be dishwasher safe.",2016-07-26 00:00:00,"Hey there marthaemily, I'm sorry to hear of your experience with the lid of your water bottle melting. I can completely understand why you're disappointed by this. I'd highly suggest reaching out to our GEC - 1.877.263.9300. An educator there will be able to help you out.",2,1,310,1,No Response
1452,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,RUNNSPINMOM,1.0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Poorly made,2016-07-18,"I bought this adorable water bottle for my daughter. Unfortunately, after only a few washes, the plastic started peeling off around the mouth piece. When I brought it into the store where I bought it (Manhasset, NY), they said there was nothing they could do about it and to throw it away. Very disappointing.",2016-07-18 00:00:00,"Hey RunNSpinMom, I'm sorry to hear the plastic of your daughter's water bottle has started peeling, and definitely understand your frustration. We stand behind the quality of our gear, so feel free to reach out to our Guest Education Centre at 1.877.263.9300 so we can chat more and make things right.",3,1,309,1,No Response
1453,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,LYSSIELOO,2.0,"BRENTWOOD, CA 94513, USA",SWEATY GENERALIST,18-24,MUSCULAR,design,No Response,No Response,Wanted to love it,2016-07-15,"This water bottle caught my eye the moment I saw it online! I ordered the coral palm tree design... love the design. The water bottle worked great for about a few weeks until it started leaking. I would leave water trails at the gym from the constant drip out of the top of the bottle. It was a great bottle while it lasted. For the price of a water bottle, I thought it would be of better quality and at least last me a few months. I wanted to love it but I'll stick to my $6 water bottle from target.",2016-07-16 00:00:00,"Hey lyssieloo, Thanks for reaching out with your feedback. I'm sorry to hear of the leaking that you're experiencing with your water bottle. I'd love to make this right, so look for an email that will outline how we can resolve this.",1,1,502,1,USA
1454,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,KENZKENZ,2.0,"BOSTON, MA, USA",RUNNER,18-24,ATHLETIC,the water comes out easily- perfect for workouts,top part where you drink is peeling off,No Response,Loved this water bottle until....,2016-07-14,I'm currently on my third lulu water bottle in the last 6 months cause they just keep disappearing but I loved this bottle so it was worth it... Until the top part started peeling off and now when I drink out of it im afraid i will get plastic in my mouth. Disappointing considering the standards lulu usually has,2016-07-14 00:00:00,"Hi KENZKENZ, We're sorry to hear you're experiencing the plastic peeling from the lid of your Purist Cycling Water Bottle. We would love to ask you a few questions to better understand why you may be experiencing this. We have sent you an email to have a further chat.",2,1,313,1,USA
1455,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,KATEMAC25,4.0,"REDDING, CT, USA",DANCER,18-24,MUSCULAR,"cute, functional",broken :(,No Response,Loved This Bottle... Before it Broke,2016-06-26,"I loved using this water bottle for sports and on the go because it's so cute and also very functional, and I washed it all the time and the pattern didn't fade, but I washed it at my parents house a few days ago and while the bottle was fine, the top was completely melted and unusable; very disappointing.",2016-06-27 00:00:00,"Hi katemac25, Thanks for taking the time to share this feedback with us. We stand behind the quality of our gear, and want to make sure it's performing for you. I understand that this isn't the case, and would like to work with you to find a resolution. I’ve sent you an email to follow up. Chat with you soon.",0,1,307,1,USA
1456,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,WYE2,1.0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Cute but not working,2016-06-07,"I received the bottle today and it's new and cute. Unfortunately, it does not serve the purpose of a water bottle since I can't even drink from it. No matter how hard I squeeze the bottle, no water comes out. Feel so disappointed since I wanted to use it tomorrow. Can't even exchange it since it's final sale. Really hoping the company can look into it.",2016-06-08 00:00:00,"Hey there wye2, I'm sorry to hear of your experience with your water bottle preventing the flow of water. That's definitely something I'd encourage you to speak about further. Please reach out to our GEC to chat with an educator - 1.877.263.9300.",4,0,354,1,No Response
1457,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,LIMARIE,1.0,"DETROIT, MI, USA",RUNNER,25-34,PETITE,design,quality,No Response,Cute but falling apart :(,2016-05-05,I wanted to love this bottle because it was so cute looking and comfortable in my hands but the plastic on the top started coming off around the mouth piece a month or two after I purchased it and there were black chunks floating in my water all the time. Note: I bought this water bottle about a year ago so it may have improved since.,2016-05-05 00:00:00,"Hi there LiMarie, I'm sorry to hear of your experience with the plastic coming off of your water bottle. I'd love to chat further with you about this, so look out for an email headed your way.",3,0,336,1,USA
1458,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,JUSTANOTHERFLUTIST,4.0,"LOS ANGELES, CA, USA",YOGI,UNDER 18,ATHLETIC,"reliable, doesn't spill, can take everywhere",design seems to scratch easily,No Response,great bottle!,2016-05-04,I love this bottle and take it everywhere! My only complaint is that the design seems to scratch easily,No Response,No Response,1,0,103,0,USA
1459,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,HDILO11,5.0,"CONNECTICUT, USA",CYCLIST,18-24,ATHLETIC,"squeeze, convenient, holds a lot of water, sturdy",No Response,No Response,Best Friend Waterbottle,2016-01-31,"This waterbottle rarely leaves my hand. I use it all day every day. It is convenient and I am working out or on the go. I especially love to use it when I am indoor cycling and dancing, as I can get a quick drink of water without having to open a cap or lid. It does not spill and is very stable.",No Response,No Response,5,0,296,0,USA
1460,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,LADYWAGSTAFF,4.0,"SALT LAKE CITY, UT, USA",SWEATY GENERALIST,25-34,PETITE,"size, squeeze, mouthpiece",design coming off,No Response,"Great bottle, but design is wearing off",2015-12-03,"I love this bottle, I fill it multiple times per day and it goes with me everywhere. I wash it by hand about once per week and in the dishwasher once per month. I just noticed today though, that the design is beginning to flake off :( I've had this bottle for a few months and I didn't think that it would come off so easily. I'm not rough on it, I just use it frequently.",No Response,No Response,6,1,372,0,USA
1461,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,ELDOLCE,1.0,"DENVER, CO, USA",RUNNER,35-44,ATHLETIC,No Response,leaky bottle,No Response,Bottle that leaks in class,2015-10-13,"I bought two of these bottles with high hopes and during my first spin class I grab the bottle to take a drink and dumped half the bottle down the front of me. Apparently the top of the bottle was warped (in the same way on both bottles, seems strange) but you cannot return them as they are a final sale so just be aware of the design defect. Made me sad as they are super cute but I need to be able to drink rather than wear the water!",2015-10-14 00:00:00,"Hi Eldolce, Thanks for reaching out to us about your Purist Cycling Water Bottle. I'm sorry to hear that water spilt on you. We stand behind the quality of our gear, and even if something is final sale, if it's not performing as intended -- we'd like to make it right. Please visit your local store with the bottles or call our GEC at 1.877.263.9300 and one of our educators can help you out.",5,0,437,1,USA
1462,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,DANCER107,2.0,No Response,DANCER,No Response,PETITE,the design,the design scratches of very easily,No Response,So excited but poor quality!,2015-10-01,"I got this water bottle as a gift and I had been wanting it for a long time. I was so excited and have probably had it for a week now, but lately I have been noticing the design is totally scratching off! I have had it for only a week now and have been using it very gently and just bringing it to dance classes. For the price of 18$ I did not expect this low of quality. I was really disappointed because I love the design. I really had higher expectations for this water bottle.",2015-10-02 00:00:00,"Hi Dancer107, Thanks for taking the time to reach out. I am sorry to hear the design is scratching off from your Purist Cycling Water Bottle. We stand behind the quality of our gear, and if our product isn't performing for you, we'll take it back- anytime. We encourage you to swing by your local store to show them what's going on, and they'll help work on a resolution with you. If you're not close to a store, give our GEC a ring - 1.877.263.9300.",5,0,480,1,No Response
1463,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,LULULOVER171,1.0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,First major disappointment from LL!,2015-09-25,"I loved the design of this water bottle and using it in yoga. However, the top of the mouthpiece has completely degraded and broken apart after only a month of use! So disappointed in the quality of this product.",2015-09-26 00:00:00,"Hi LULUlover171, We appreciate you reaching out. We're sorry to hear the mouth piece of your Purist Cycling Water Bottle is falling apart! Know that if our gear doesn't perform for you, we'll take it back- anytime. Feel free to swing by your local store to show them what's going on, and they'll help work on a resolution with you. If you're not close to a store, give our GEC a ring - 1.877.263.9300.",0,0,212,1,No Response
1464,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,RAWCHEESECAKE,5.0,No Response,YOGI,18-24,ATHLETIC,design,No Response,No Response,love love love,2015-05-20,I love the designs of these bottles. They are just too cute. I got one and I've been using it every day since. I already have one at home that I got from Specialized on my bike and once you take good care of it it stays in a really good shape for a long time. No odor or anything.,No Response,No Response,1,0,280,0,No Response
1465,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,HONEYCRUSH,5.0,CENTRAL CALIFORNIA,RUNNER,18-24,PETITE,accessibility print size,No Response,No Response,Perfect!,2015-03-18,"After reading some reviews I was a little hesitant to purchase the bottle but the print of the one with the branches was too cute to pass up and I'm glad I did. I ordered it online and it came pretty quick (I live in California) and it came exactly as I had expected it to (no scratches, dents, or anything like that). I haven't had the bottle for long but I definitely don't see any fading with the print and it doesn't look like it would fade easily unless you were to regularly put it in the dish washer. The company suggests to hand wash it anyway. It is a little bigger than a regular water bottle which I think is great. I work out about 4-5 times a week and this bottle is definitely gonna be my go-to from work to the gym and home. I would not hesitate to buy more!",No Response,No Response,1,0,773,0,USA
1466,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,MORGTAYLOR,2.0,No Response,No Response,No Response,No Response,"shape, cap",design quality,No Response,"Nice bottle, poor design quality",2015-02-22,"I bought the ""naturally happy"" bottle. I really like the top and its shape makes it easy to drink on the go. It doesn't leak when it's rolling around in my gym bag either.",2015-02-23 00:00:00,"Hi morgtaylor, Thanks for sharing your feedback on the bottle you purchased. I can understand the frustration of having a water bottle wear the design has rubbed off. Please reach out to our GEC at 1.877.263.9300 so they can chat with you about a resolution here.",2,0,171,1,No Response
1467,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,JENNIFER13,5.0,"CHARLESTON, SC, USA",SWEATY GENERALIST,18-24,LEAN,"mouth piece, easy squeeze, cute",wish it held even more water!,No Response,Best Water Bottle Out There!,2015-01-10,"I drink SO much water and carry my water bottle with me literally everywhere I go. This water bottle is amazing! Nice diameter mouth piece to let more water out, easy to squeeze, awesome design to the mouth piece, never spills even when i don't push the rubber piece back down thanks to the pressure/suction design for getting water out. I've had the bottle for a few weeks now and it still looks and functions like it's brand new even after the daily beating I give it.",No Response,No Response,1,0,470,0,USA
1468,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,CASSSSSSSSSS,1.0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Floaties in water,2014-12-08,"I bought this water bottle about a year ago and have rarely used it. Every time I add water, about an hour later I find floating white particles in my bottle. I tested to see if it was my water but no other bottle I had was doing this. It almost seems as if my bottle is disintegrating. Definitely would not spend the money.",2014-12-08 00:00:00,"Hi Cassssssssss, Thanks for taking the time to reach out to us regarding your Purist Cycling Water Bottle. I’m sorry to hear that’s happening for you. We definitely stand behind the quality of our gear and want you to be happy. I suggest taking the water bottle back to your local store, and the educators there will be able to work with you towards a resolution. I hope that this helps!",6,0,324,1,No Response
1469,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,LEE22,2.0,No Response,CYCLIST,18-24,No Response,No Response,No Response,No Response,Doesn't Work,2014-11-17,"I purchased this water bottle about a month ago different pattern and put it in my kitchen closet, I completely forgot about it. I took it out today to try to use it for a spin class and my bottle doesn't work. Regardless of how hard I squeeze the bottle water doesn't come out. The hole on top for the water doesn't open regardless of how hard I squeeze the bottle. Super upset since it was such a cute bottle. Really confused as to why water won't come out.",2014-11-18 00:00:00,"Hi lee22, That shouldn't be happening and I could understand your disappointment. We do stand behind the quality of our gear and will take this back for you. Give our GEC a call at 1.877.263.9300, or pop by your local store for the quickest resolution.",4,0,459,1,No Response
1470,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,JAYZEE,2.0,"SANTA CLARA, CA, USA",YOGI,18-24,CURVY,style,leaks,No Response,Leaks!,2014-10-21,"I was so excited when I had first ran into these bottles. I even bought two. (one of each on display) Read the label to see that it was indeed ""spill proof"" & it was a MUST HAVE for me. Unfortunately, it spills. Gorgeous bottles but they spill. I was so bummed so I went back to the store but all I got was ""we can't do anything about it, it's final sale"" Okay...",No Response,No Response,16,0,363,0,USA
1471,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,LEMONADE91,5.0,"CALIFORNIA, USA",SWEATY GENERALIST,18-24,ATHLETIC,"east to clean, leak free, great grip, easy flow mouth piece, flexible",left it in ballet class and parted ways lol,No Response,Must Be Something In The Water!,2014-10-12,The perfect must have water bottle!,No Response,No Response,2,4,35,0,USA
1472,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,LARAD11,5.0,"BERKELEY, CA, USA",RUNNER,UNDER 18,SLIM,"style, uses",No Response,No Response,Fun waterbottle!,2013-12-08,I really like this waterbottle! I can take it to school or for sports and it won't break or leak. I can keep it on the sidelines and get a quick drink if I need to but it also looks okay at school. I would definately reccomend this bottle to others for multiple uses and I would definalely buy it again.,No Response,No Response,1,1,303,0,USA
1473,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,MANDA377,5.0,SCOTLAND,YOGI,35-44,LEAN,No Response,No Response,No Response,Cute Water Bottle,2013-10-20,"This bottle is great, really light & super-squeezable. I have washed minne in the dishwasher daily & the design is still perfect! Happy customer!!",No Response,No Response,2,1,146,0,Scotland
1474,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,MISSKATE06,4.0,"LONDON, ON, CANADA",CYCLIST,No Response,No Response,No Response,No Response,No Response,"""spot me water bottle""",2013-02-20,"This is my 3rd purist water bottle and I love them! I purchased them them for cycling and the gym but use it every day. I love that this bottle never seems to smell bad like some of the previous brands I have used. The only issue I have is that half of the writing and polka dots rubbed off the very first day I bought the bottle, which sucks because it was super cute!",2013-02-21 00:00:00,"Hey Misskate06, While the design may gradually come off after a lot of love, it shouldn't start disappearing after the first day. Feel free to swing by your local store with water bottle so they can help you out.",1,0,369,1,Canada
1475,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,RUHLHEARN,5.0,"LAUREL, DE 19956, USA",SWEATY GENERALIST,45-54,LEAN,size,No Response,No Response,Love this bottle,2013-02-18,"Bought this bottle to use during cardio at the gym. It's just the right size, holds enough water for a sweaty workout and cute as heck. It's now my go to bottle even when I'm at work or commuting. Great job on this one lulu",No Response,No Response,0,0,223,0,USA
1476,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,BREEZYK8,4.0,"CHARLOTTE, NC, USA",SWEATY GENERALIST,18-24,ATHLETIC,"easy to use, leak proof",slight plastic taste,No Response,So easy to stay hydrated!,2013-01-29,"I finally found a water bottle that doesn't leak! Nothing is more annoying than water droplets all over your gym bag. When I'm working out I hate unscrewing lids, especially when touching dirty and sweaty weights- and this bottle gives you a good amount of water with just a little squirt. Perfect for activities such as cycling, running, or quick strength training workouts where your water break needs to be fast. Definitely worth the $20. I bought the ""I work out because I like muffins...not muffin tops"" and I just think it's cute and adds some flair to my tough workouts.",No Response,No Response,0,0,577,0,USA
1477,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,BLAIRSKI,4.0,"LINCOLN, NE, USA",SWEATY GENERALIST,18-24,CURVY,No Response,No Response,No Response,Haven't used the bottle yet,2013-01-24,I just bought this a few days ago from a Lulu store and at the time I purchased I didn't check to make sure that the valve worked. I'm not sure if I'm not doing something right (other reviews claim to say it's very squeezeable) but I have yet to actually drink out of it because I can't get it work. I can't exchange the bottle because I live where there isn't a Lulu store that I can exchange it at. I'm just wondering what to do now...,2013-01-24 00:00:00,"Hey Blairski,  What seems to be the trouble with your Purist Cycling Water Bottle? Is the pop top not coming up? You can bring the bottle into your local store to have them take a look at it for you or you can give us a call at the Guest Education Centre - 1.877.263.9300 opt 2 - and we can chat further.",0,0,437,1,USA
